chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr7	72656901	72685658	-	401375	GTF2IRD2P1	17	1.35920841E-1	DAVIES_SUCCESS
chr7	72716513	72722864	-	55695	NSUN5	60	7.84256939E-2	DAVIES_SUCCESS
chr7	72726534	72742085	-	135892	TRIM50	91	1.0904599E-1	DAVIES_SUCCESS
chr7	72848108	72850450	+	8326	FZD9	87	1.34566894E-4	DAVIES_SUCCESS
chr7	72854727	72936615	-	9031	BAZ1B	183	1.27866047E-3	DAVIES_SUCCESS
chr7	72950682	72972065	-	9275	BCL7B	168	4.30263075E-4	DAVIES_SUCCESS
chr7	72983276	72993013	-	26608	TBL2	182	6.27489386E-5	DAVIES_SUCCESS
chr7	73007523	73038870	-	51085	MLXIPL	245	2.99973507E-6	DAVIES_SUCCESS
chr7	73082173	73086440	+	155382	VPS37D	199	4.05806045E-5	DAVIES_SUCCESS
chr7	73095247	73097781	-	84277	DNAJC30	184	2.14387815E-4	DAVIES_SUCCESS
chr7	73097897	73119491	+	114049	WBSCR22	207	4.30741885E-4	DAVIES_SUCCESS
chr7	73113534	73134017	-	6804	STX1A	185	2.56857931E-3	DAVIES_SUCCESS
chr7	73125646	73125727	+	100422948	MIR4284	148	5.76266684E-3	DAVIES_SUCCESS
chr7	73149398	73150330	+	171022	LINC00035	151	8.82501483E-3	DAVIES_SUCCESS
chr7	73150424	73153190	-	83451	ABHD11	154	9.60154508E-3	DAVIES_SUCCESS
chr7	73183326	73184600	-	1365	CLDN3	147	2.11455227E-1	DAVIES_SUCCESS
chr7	73245192	73247015	+	1364	CLDN4	163	6.23762599E-1	DAVIES_SUCCESS
chr7	73248920	73256855	-	155368	WBSCR27	170	5.83431383E-1	DAVIES_SUCCESS
chr7	73275488	73280223	+	135886	WBSCR28	167	5.71264134E-1	DAVIES_SUCCESS
chr7	73442426	73484236	+	2006	ELN	195	2.23261595E-3	DAVIES_SUCCESS
chr7	73498106	73536855	+	3984	LIMK1	205	2.28318633E-2	DAVIES_SUCCESS
chr7	73588705	73611429	+	7458	EIF4H	121	5.30935542E-2	DAVIES_SUCCESS
chr7	73605527	73605624	+	693175	MIR590	81	6.73305837E-2	DAVIES_SUCCESS
chr7	73624086	73644164	+	7462	LAT2	89	5.59449933E-2	DAVIES_SUCCESS
chr7	73645831	73668738	-	5982	RFC2	114	9.7322349E-2	DAVIES_SUCCESS
chr7	73703804	73820273	+	7461	CLIP2	324	2.14432435E-3	DAVIES_SUCCESS
chr7	73868119	74016920	+	9569	GTF2IRD1	297	5.10275851E-7	DAVIES_SUCCESS
chr7	74072029	74175022	+	2969	GTF2I	96	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	74188308	74203659	+	653361	NCF1	6	2.30498953E-11	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74210483	74267841	-	84163	GTF2IRD2	9	4.58592719E-10	DAVIES_SUCCESS
chr7	74298262	74306731	-	442582	STAG3L2	8	5.14063347E-9	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74306893	74336166	+	5383	PMS2P5	13	2.67541544E-12	DAVIES_SUCCESS
chr7	74379082	74438803	+	389523	GATSL1	17	1.0369483E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	74456282	74489699	-	81554	WBSCR16	15	9.40358902E-14	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74508346	74565623	+	389524	GTF2IRD2B	14	1.09023901E-13	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr7	74988428	75026252	+	54441	STAG3L1	46	1.97952765E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	75024902	75040279	+	375593	TRIM73	51	5.80646642E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	75044869	75046065	+	155400	NSUN5P1	56	8.12683254E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	75046064	75115568	-	100101267	POM121C	101	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	75124298	75133628	+	442590	SPDYE5	101	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	75137068	75157453	-	5387	PMS2P3	128	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	75162618	75368283	-	3092	HIP1	698	1.53260387E-8	DAVIES_SUCCESS
chr7	75398841	75419064	-	10344	CCL26	454	2.63948649E-1	DAVIES_SUCCESS
chr7	75441113	75443092	-	6369	CCL24	390	2.71850165E-1	DAVIES_SUCCESS
chr7	75508316	75518244	+	57414	RHBDD2	181	5.46196375E-2	DAVIES_SUCCESS
chr7	75544419	75616173	+	5447	POR	222	8.14774481E-6	DAVIES_SUCCESS
chr7	75544514	75544587	+	100616270	MIR4651	115	9.53645179E-2	DAVIES_SUCCESS
chr7	75573100	75573234	+	677801	SNORA14A	133	8.5593991E-5	DAVIES_SUCCESS
chr7	75616154	75623992	-	83862	TMEM120A	151	7.46753289E-6	DAVIES_SUCCESS
chr7	75625654	75677321	-	51657	STYXL1	239	1.52875322E-5	DAVIES_SUCCESS
chr7	75677392	75695930	+	4191	MDH2	175	3.43403637E-5	DAVIES_SUCCESS
chr7	75831215	75916605	+	222183	SRRM3	248	1.57801555E-3	DAVIES_SUCCESS
chr7	75931874	75933614	+	3315	HSPB1	144	1.00264847E-1	DAVIES_SUCCESS
chr7	75956107	75988342	-	7532	YWHAG	225	1.41302935E-1	DAVIES_SUCCESS
chr7	76018645	76039012	-	136853	SRCRB4D	204	1.57002653E-1	DAVIES_SUCCESS
chr7	76026840	76071388	+	7784	ZP3	196	1.46005395E-1	DAVIES_SUCCESS
chr7	76090971	76135312	+	113878	DTX2	109	8.19789367E-2	DAVIES_SUCCESS
chr7	76099336	76104317	-	619190	FDPSP2	89	7.71320763E-2	DAVIES_SUCCESS
chr7	76139744	76157199	+	80761	UPK3B	70	4.72302523E-2	DAVIES_SUCCESS
chr7	76178657	76257299	+	100133091	LOC100133091	131	6.22611752E-2	DAVIES_SUCCESS
chr7	76239302	76256620	-	22932	POMZP3	75	1.1108115E-1	DAVIES_SUCCESS
chr7	76610138	76673095	+	441263	DTX2P1-UPK3BP1-PMS2P11	87	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	76668796	76682355	+	100132832	LOC100132832	66	8.17124146E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	76751933	76924521	+	57639	CCDC146	604	3.41381062E-4	DAVIES_SUCCESS
chr7	76822687	76829150	-	10875	FGL2	162	1.95208679E-3	DAVIES_SUCCESS
chr7	76940067	77045717	-	54103	GSAP	614	3.397279E-6	DAVIES_SUCCESS
chr7	77166772	77269388	+	5782	PTPN12	293	2.47249457E-6	DAVIES_SUCCESS
chr7	77287972	77326662	-	100505854	RSBN1L-AS1	210	8.11227181E-8	DAVIES_SUCCESS
chr7	77325742	77409120	+	222194	RSBN1L	250	2.33865319E-8	DAVIES_SUCCESS
chr7	77423044	77427747	-	85025	TMEM60	122	6.9666295E-9	DAVIES_SUCCESS
chr7	77428108	77586821	+	57157	PHTF2	344	7.93546362E-9	DAVIES_SUCCESS
chr7	77976558	77988770	+	399670	RPL13AP17	421	3.10102283E-2	DAVIES_SUCCESS
chr7	77994023	77994043	-	100847045	MIR548AU	392	2.67659862E-2	DAVIES_SUCCESS
chr7	78638303	78641593	+	100874021	MAGI2-AS2	213	5.01508219E-1	DAVIES_SUCCESS
chr7	79082272	79100524	+	100505881	MAGI2-AS3	302	2.46638598E-5	DAVIES_SUCCESS
chr7	79400571	79400606	+	100313772	MIR548M	181	1.02780795E-1	DAVIES_SUCCESS
chr7	79764139	79848725	+	2770	GNAI1	339	7.58665068E-1	DAVIES_SUCCESS
chr7	79998890	80308593	+	948	CD36	772	6.23623976E-1	DAVIES_SUCCESS
chr7	80087986	80141242	-	346562	GNAT3	299	2.98437758E-1	DAVIES_SUCCESS
chr7	80371853	80551675	-	10512	SEMA3C	357	1.15839554E-1	DAVIES_SUCCESS
chr7	81331443	81399452	-	3082	HGF	229	2.81615713E-1	DAVIES_SUCCESS
chr7	81579417	82073031	-	781	CACNA2D1	1367	6.90256166E-2	DAVIES_SUCCESS
chr7	82383320	82792197	-	27445	PCLO	994	2.86041991E-4	DAVIES_SUCCESS
chr7	82993221	83278479	-	9723	SEMA3E	993	1.28272071E-3	DAVIES_SUCCESS
chr7	83587658	83824217	-	10371	SEMA3A	944	2.09434064E-3	DAVIES_SUCCESS
chr7	84624871	84816171	-	223117	SEMA3D	354	3.10463E-1	DAVIES_SUCCESS
chr7	86273229	86494192	+	2913	GRM3	433	1.03043287E-5	DAVIES_SUCCESS
chr7	86506222	86689014	-	222223	KIAA1324L	460	1.48935548E-1	DAVIES_SUCCESS
chr7	86781676	86825648	+	9988	DMTF1	204	1.44702833E-2	DAVIES_SUCCESS
chr7	86825477	86849031	-	79161	TMEM243	137	6.34770796E-2	DAVIES_SUCCESS
chr7	86954663	86974831	-	11257	TP53TG1	136	2.48770804E-1	DAVIES_SUCCESS
chr7	86974950	87029112	+	54677	CROT	207	4.09585383E-1	DAVIES_SUCCESS
chr7	87031360	87105019	-	5244	ABCB4	279	5.87880527E-1	DAVIES_SUCCESS
chr7	87133178	87342639	-	5243	ABCB1	314	3.21244689E-1	DAVIES_SUCCESS
chr7	87257728	87461613	+	154661	RUNDC3B	168	3.74268266E-1	DAVIES_SUCCESS
chr7	87463813	87505692	-	55972	SLC25A40	88	4.79290236E-1	DAVIES_SUCCESS
chr7	87505543	87538856	+	10926	DBF4	95	5.50670296E-1	DAVIES_SUCCESS
chr7	87563565	87832204	+	53616	ADAM22	366	2.08089806E-1	DAVIES_SUCCESS
chr7	87834431	87856308	-	6717	SRI	125	1.24926764E-1	DAVIES_SUCCESS
chr7	87905743	87936228	-	79689	STEAP4	174	5.11112206E-3	DAVIES_SUCCESS
chr7	88388752	88966346	+	219578	ZNF804B	1664	7.12209333E-3	DAVIES_SUCCESS
chr7	88423419	88425031	-	219557	C7orf62	259	7.58895598E-1	DAVIES_SUCCESS
chr7	89748713	89754914	+	442523	DPY19L2P4	193	8.73328053E-2	DAVIES_SUCCESS
chr7	89783688	89794141	+	26872	STEAP1	258	1.24586676E-1	DAVIES_SUCCESS
chr7	89796903	89866992	+	261729	STEAP2	349	1.47192578E-1	DAVIES_SUCCESS
chr7	89874487	89940377	+	79846	C7orf63	316	2.01111578E-1	DAVIES_SUCCESS
chr7	89969689	90020769	+	85865	GTPBP10	294	3.05714168E-1	DAVIES_SUCCESS
chr7	90013034	90045268	+	9069	CLDN12	273	4.32036819E-1	DAVIES_SUCCESS
chr7	90025605	90027550	+	101409256	LOC101409256	210	3.80507397E-1	DAVIES_SUCCESS
chr7	90095737	90839904	+	5218	CDK14	1737	8.45991082E-2	DAVIES_SUCCESS
chr7	90893782	90898132	+	8321	FZD1	139	1.23720736E-2	DAVIES_SUCCESS
chr7	91431459	91510016	-	7978	MTERF	226	5.87796963E-1	DAVIES_SUCCESS
chr7	91570188	91739987	+	10142	AKAP9	395	6.07297868E-1	DAVIES_SUCCESS
chr7	91741462	91808845	-	1595	CYP51A1	191	6.05875918E-1	DAVIES_SUCCESS
chr7	91770956	91808845	-	401387	LRRD1	150	5.96187185E-1	DAVIES_SUCCESS
chr7	91828282	91875414	-	889	KRIT1	110	5.79622337E-1	DAVIES_SUCCESS
chr7	91875547	92030698	+	54467	ANKIB1	172	7.35117378E-1	DAVIES_SUCCESS
chr7	92076761	92089381	+	57798	GATAD1	95	7.77126083E-1	DAVIES_SUCCESS
chr7	92116336	92157845	-	5189	PEX1	139	7.1385664E-1	DAVIES_SUCCESS
chr7	92158086	92167319	+	84060	RBM48	108	7.07661426E-1	DAVIES_SUCCESS
chr7	92167788	92169079	+	84849	MGC16142	104	6.81578061E-1	DAVIES_SUCCESS
chr7	92190071	92219706	-	257415	FAM133B	139	7.44352074E-1	DAVIES_SUCCESS
chr7	92234234	92465941	-	1021	CDK6	245	3.10405785E-1	DAVIES_SUCCESS
chr7	92728825	92747336	-	54809	SAMD9	175	2.88352475E-1	DAVIES_SUCCESS
chr7	92759367	92777680	-	219285	SAMD9L	137	4.32289675E-1	DAVIES_SUCCESS
chr7	92817898	92855782	-	253012	HEPACAM2	101	3.47563697E-1	DAVIES_SUCCESS
chr7	92861652	92990435	+	55610	CCDC132	212	2.30348739E-2	DAVIES_SUCCESS
chr7	93053798	93204042	-	799	CALCR	447	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	93112071	93112167	-	724023	MIR653	154	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	93113247	93113331	-	574442	MIR489	153	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	93220884	93540485	+	2792	GNGT1	712	4.54172921E-10	DAVIES_SUCCESS
chr7	93346239	93346317	+	100616206	MIR4652	191	1.17395839E-4	DAVIES_SUCCESS
chr7	93514708	93520303	-	7980	TFPI2	153	4.57491456E-1	DAVIES_SUCCESS
chr7	93551015	93555826	+	2791	GNG11	158	7.09741323E-1	DAVIES_SUCCESS
chr7	93592081	93633690	-	10282	BET1	169	3.65510827E-1	DAVIES_SUCCESS
chr7	94023872	94060544	+	1278	COL1A2	262	1.3593331E-3	DAVIES_SUCCESS
chr7	94139169	94186328	+	64921	CASD1	209	3.30570355E-2	DAVIES_SUCCESS
chr7	94214535	94285521	-	8910	SGCE	239	1.10849688E-1	DAVIES_SUCCESS
chr7	94285636	94299006	+	23089	PEG10	179	3.71033855E-1	DAVIES_SUCCESS
chr7	94536948	94925727	+	55607	PPP1R9A	612	4.63137581E-4	DAVIES_SUCCESS
chr7	94927668	95025687	-	5444	PON1	333	3.31679608E-3	DAVIES_SUCCESS
chr7	94989183	95025687	-	5446	PON3	224	1.78361792E-1	DAVIES_SUCCESS
chr7	95034173	95064384	-	5445	PON2	219	5.50826206E-1	DAVIES_SUCCESS
chr7	95115212	95169543	+	51666	ASB4	317	1.21039436E-3	DAVIES_SUCCESS
chr7	95212808	95225925	-	5166	PDK4	290	4.33085228E-3	DAVIES_SUCCESS
chr7	95401817	95727736	+	1780	DYNC1I1	789	1.19903629E-2	DAVIES_SUCCESS
chr7	95749531	95951459	-	10165	SLC25A13	312	6.65624856E-4	DAVIES_SUCCESS
chr7	95848973	95849068	-	693176	MIR591	98	2.64326494E-4	DAVIES_SUCCESS
chr7	96110937	96132835	-	401388	C7orf76	214	1.85507675E-2	DAVIES_SUCCESS
chr7	96250968	96293650	-	100506136	LOC100506136	184	2.36767427E-3	DAVIES_SUCCESS
chr7	96302236	96339203	-	7979	SHFM1	212	6.99807783E-4	DAVIES_SUCCESS
chr7	96597826	96643377	-	285987	DLX6-AS1	203	1.3517778E-4	DAVIES_SUCCESS
chr7	96635289	96640352	+	1750	DLX6	134	6.93611153E-4	DAVIES_SUCCESS
chr7	96649701	96654143	-	1749	DLX5	130	1.34339138E-3	DAVIES_SUCCESS
chr7	96745904	96811075	+	57001	ACN9	228	2.4773627E-1	DAVIES_SUCCESS
chr7	97361270	97369784	+	6863	TAC1	369	1.99737745E-1	DAVIES_SUCCESS
chr7	97481428	97501854	-	440	ASNS	331	6.20640816E-2	DAVIES_SUCCESS
chr7	97503666	97601638	-	389538	MGC72080	486	1.47836547E-1	DAVIES_SUCCESS
chr7	97614012	97619416	-	4951	OCM2	282	6.58624677E-1	DAVIES_SUCCESS
chr7	97736196	97838944	+	22853	LMTK2	304	1.56617928E-1	DAVIES_SUCCESS
chr7	97841567	97842271	+	168620	BHLHA15	143	7.79595171E-2	DAVIES_SUCCESS
chr7	97844754	97881563	-	25851	TECPR1	228	7.04773171E-2	DAVIES_SUCCESS
chr7	97910978	97922275	+	25798	BRI3	221	9.62133665E-2	DAVIES_SUCCESS
chr7	97920961	98030427	-	55971	BAIAP2L1	361	8.59734845E-2	DAVIES_SUCCESS
chr7	98246596	98259181	+	4885	NPTX2	225	9.29095581E-2	DAVIES_SUCCESS
chr7	98444110	98467673	-	222865	TMEM130	165	1.64836504E-2	DAVIES_SUCCESS
chr7	98476112	98610866	+	8295	TRRAP	249	3.29008606E-2	DAVIES_SUCCESS
chr7	98479272	98479352	+	100500819	MIR3609	107	5.32390238E-2	DAVIES_SUCCESS
chr7	98625057	98741743	-	57154	SMURF1	311	1.23618393E-4	DAVIES_SUCCESS
chr7	98771196	98805089	-	402569	KPNA7	295	5.95374709E-4	DAVIES_SUCCESS
chr7	98870923	98895594	+	84176	MYH16	104	3.39812006E-7	DAVIES_SUCCESS
chr7	98923495	98985884	+	10552	ARPC1A	137	2.48585419E-9	DAVIES_SUCCESS
chr7	98972297	98992404	+	10095	ARPC1B	96	2.01247907E-10	DAVIES_SUCCESS
chr7	98992297	99006305	-	11333	PDAP1	92	1.13506982E-11	DAVIES_SUCCESS
chr7	99006591	99017239	+	8896	BUD31	80	3.08197912E-12	DAVIES_SUCCESS
chr7	99014361	99063824	-	100526740	ATP5J2-PTCD1	93	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99036562	99054996	+	10898	CPSF4	65	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99055783	99063824	-	9551	ATP5J2	58	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99070514	99085217	+	285989	ZNF789	60	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99090853	99097877	-	84124	ZNF394	48	9.85878046E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	99102272	99131445	+	23660	ZKSCAN5	57	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99143922	99156115	-	221786	FAM200A	53	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99156044	99174076	+	79027	ZNF655	54	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr7	99195901	99208456	+	100289187	LOC100289187	49	1.28785871E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr7	99214570	99336131	+	221785	ZSCAN25	140	1.8477165E-5	DAVIES_SUCCESS
chr7	99245812	99332819	-	1577	CYP3A5	123	1.16098488E-3	DAVIES_SUCCESS
chr7	99282301	99332819	-	100861540	CYP3A7-CYP3AP1	110	5.0299168E-3	DAVIES_SUCCESS
chr7	99302659	99332819	-	1551	CYP3A7	101	5.47430528E-3	DAVIES_SUCCESS
chr7	99354582	99381811	-	1576	CYP3A4	78	5.17281534E-3	DAVIES_SUCCESS
chr7	99425635	99464173	+	64816	CYP3A43	143	4.29116043E-4	DAVIES_SUCCESS
chr7	99473684	99474656	-	81392	OR2AE1	159	8.00225857E-4	DAVIES_SUCCESS
chr7	99488029	99517223	-	89122	TRIM4	232	1.48450804E-3	DAVIES_SUCCESS
chr7	99520891	99527243	-	349149	GJC3	192	7.72289103E-3	DAVIES_SUCCESS
chr7	99564349	99573735	-	563	AZGP1	184	7.6654956E-3	DAVIES_SUCCESS
chr7	99578384	99591588	+	646282	AZGP1P1	173	3.66870272E-3	DAVIES_SUCCESS
chr7	99613218	99635403	+	7586	ZKSCAN1	148	2.02658482E-3	DAVIES_SUCCESS
chr7	99647416	99662663	+	7589	ZSCAN21	144	6.75244643E-4	DAVIES_SUCCESS
chr7	99661469	99680171	-	7551	ZNF3	143	4.54432766E-4	DAVIES_SUCCESS
chr7	99686582	99689822	+	10980	COPS6	126	2.47802044E-4	DAVIES_SUCCESS
chr7	99690403	99699427	-	4176	MCM7	129	1.35744566E-4	DAVIES_SUCCESS
chr7	99691182	99691266	-	407014	MIR25	122	2.66816719E-4	DAVIES_SUCCESS
chr7	99691390	99691470	-	407050	MIR93	122	2.66816719E-4	DAVIES_SUCCESS
chr7	99691615	99691697	-	406900	MIR106B	121	2.81532854E-4	DAVIES_SUCCESS
chr7	99699129	99707942	+	9179	AP4M1	129	5.71625834E-5	DAVIES_SUCCESS
chr7	99704692	99717481	-	6878	TAF6	127	3.31113477E-5	DAVIES_SUCCESS
chr7	99717264	99723128	+	245812	CNPY4	121	2.81207037E-5	DAVIES_SUCCESS
chr7	99724319	99726121	+	255374	MBLAC1	114	3.70875239E-5	DAVIES_SUCCESS
chr7	99746529	99751833	+	389541	LAMTOR4	124	2.00157903E-4	DAVIES_SUCCESS
chr7	99752042	99756338	-	55262	C7orf43	121	3.41944531E-4	DAVIES_SUCCESS
chr7	99754227	99754292	-	100616439	MIR4658	117	2.82924816E-4	DAVIES_SUCCESS
chr7	99756864	99766373	-	79690	GAL3ST4	140	1.39351195E-3	DAVIES_SUCCESS
chr7	99767228	99774990	-	221914	GPC2	151	2.74599085E-3	DAVIES_SUCCESS
chr7	99775537	99812010	+	10734	STAG3	174	3.03341954E-3	DAVIES_SUCCESS
chr7	99798277	99869855	-	352954	GATS	179	7.0746308E-3	DAVIES_SUCCESS
chr7	99816242	99819111	+	79037	PVRIG	137	3.40669884E-2	DAVIES_SUCCESS
chr7	99905324	99919819	+	441272	SPDYE3	74	2.41002424E-2	DAVIES_SUCCESS
chr7	99918262	99933930	-	5379	PMS2P1	87	2.61607073E-2	DAVIES_SUCCESS
chr7	99933766	99965454	+	29990	PILRB	105	3.05001691E-2	DAVIES_SUCCESS
chr7	99971067	99997722	+	29992	PILRA	121	3.91265291E-2	DAVIES_SUCCESS
chr7	99998494	100026431	-	55063	ZCWPW1	120	3.96152097E-2	DAVIES_SUCCESS
chr7	100026412	100031749	+	56257	MEPCE	100	4.50052903E-2	DAVIES_SUCCESS
chr7	100032911	100034094	-	221908	PPP1R35	94	4.96908378E-2	DAVIES_SUCCESS
chr7	100054237	100061894	-	402573	C7orf61	109	3.3683569E-2	DAVIES_SUCCESS
chr7	100064141	100076902	-	81628	TSC22D4	108	2.97177199E-2	DAVIES_SUCCESS
chr7	100081549	100092424	+	222950	NYAP1	107	3.06374857E-2	DAVIES_SUCCESS
chr7	100136833	100165843	+	3268	AGFG2	128	6.55971998E-2	DAVIES_SUCCESS
chr7	100169852	100171270	-	100316904	SAP25	100	1.39179849E-1	DAVIES_SUCCESS
chr7	100171633	100183776	-	4034	LRCH4	112	9.93923494E-2	DAVIES_SUCCESS
chr7	100183955	100198740	+	26261	FBXO24	114	4.5216053E-2	DAVIES_SUCCESS
chr7	100187023	100201661	-	100129845	PCOLCE-AS1	113	4.93069202E-2	DAVIES_SUCCESS
chr7	100199881	100205798	+	5118	PCOLCE	105	3.88709061E-2	DAVIES_SUCCESS
chr7	100209724	100213000	+	64598	MOSPD3	103	3.72781518E-2	DAVIES_SUCCESS
chr7	100218038	100240402	-	7036	TFR2	129	5.83102755E-3	DAVIES_SUCCESS
chr7	100240725	100254084	-	51412	ACTL6B	137	2.08468373E-3	DAVIES_SUCCESS
chr7	100271362	100276792	+	2783	GNB2	143	1.03320979E-4	DAVIES_SUCCESS
chr7	100277129	100286870	-	64599	GIGYF1	138	6.59172344E-5	DAVIES_SUCCESS
chr7	100303675	100305123	+	10248	POP7	134	2.57565607E-5	DAVIES_SUCCESS
chr7	100318422	100321323	+	2056	EPO	146	7.60429498E-6	DAVIES_SUCCESS
chr7	100331248	100395419	+	7455	ZAN	259	2.84418964E-5	DAVIES_SUCCESS
chr7	100400186	100425143	-	2050	EPHB4	204	1.5642691E-4	DAVIES_SUCCESS
chr7	100450340	100464634	+	56996	SLC12A9	211	9.17744923E-5	DAVIES_SUCCESS
chr7	100464949	100471076	+	7205	TRIP6	196	8.36038296E-5	DAVIES_SUCCESS
chr7	100472700	100486285	+	51593	SRRT	216	1.11418142E-4	DAVIES_SUCCESS
chr7	100486343	100487339	-	402682	UFSP1	198	2.50218141E-4	DAVIES_SUCCESS
chr7	100487614	100494539	-	43	ACHE	217	2.42008926E-4	DAVIES_SUCCESS
chr7	100612903	100662230	+	10071	MUC12	190	1.10091933E-1	DAVIES_SUCCESS
chr7	100663363	100702140	+	140453	MUC17	296	4.45505289E-2	DAVIES_SUCCESS
chr7	100728785	100735010	+	81844	TRIM56	260	1.44428406E-2	DAVIES_SUCCESS
chr7	100770369	100782547	+	5054	SERPINE1	265	9.37551082E-8	DAVIES_SUCCESS
chr7	100797685	100804557	+	1174	AP1S1	233	1.56151998E-7	DAVIES_SUCCESS
chr7	100802753	100802836	+	100616117	MIR4653	221	1.2118485E-7	DAVIES_SUCCESS
chr7	100805789	100808852	-	7425	VGF	220	1.18026554E-7	DAVIES_SUCCESS
chr7	100813773	100823557	-	375607	NAT16	219	1.58608511E-7	DAVIES_SUCCESS
chr7	100839012	100844302	-	346606	MOGAT3	207	8.79477561E-7	DAVIES_SUCCESS
chr7	100849257	100861011	-	8985	PLOD3	218	9.32182601E-5	DAVIES_SUCCESS
chr7	100860984	100867471	+	10467	ZNHIT1	190	7.68578241E-3	DAVIES_SUCCESS
chr7	100875372	100882101	-	24146	CLDN15	181	5.32253931E-2	DAVIES_SUCCESS
chr7	100882892	100895593	-	51024	FIS1	202	4.79243893E-2	DAVIES_SUCCESS
chr7	100956647	100965093	-	64792	RABL5	332	7.39825329E-2	DAVIES_SUCCESS
chr7	101006121	101202304	+	136227	COL26A1	1004	7.54804746E-2	DAVIES_SUCCESS
chr7	101256604	101272576	-	93408	MYL10	220	5.64271658E-1	DAVIES_SUCCESS
chr7	101459183	101927250	+	1523	CUX1	1115	2.79014415E-2	DAVIES_SUCCESS
chr7	101928404	101962178	+	10603	SH2B2	226	4.25513057E-2	DAVIES_SUCCESS
chr7	101936368	101936453	+	100422858	MIR4285	190	5.2114018E-2	DAVIES_SUCCESS
chr7	101986191	101996889	-	729597	SPDYE6	146	1.39768081E-1	DAVIES_SUCCESS
chr7	102004307	102067129	+	100630923	LOC100630923	277	1.05514848E-1	DAVIES_SUCCESS
chr7	102036803	102067129	+	79706	PRKRIP1	221	1.0589863E-1	DAVIES_SUCCESS
chr7	102073976	102097268	+	80228	ORAI2	197	9.83038361E-2	DAVIES_SUCCESS
chr7	102096666	102105321	-	54784	ALKBH4	150	8.66288515E-2	DAVIES_SUCCESS
chr7	102105389	102113612	+	222229	LRWD1	138	8.85466364E-2	DAVIES_SUCCESS
chr7	102106188	102106273	+	100847073	MIR5090	137	8.8391568E-2	DAVIES_SUCCESS
chr7	102111915	102111978	+	100616367	MIR4467	127	9.67529215E-2	DAVIES_SUCCESS
chr7	102113547	102119381	-	5439	POLR2J	126	9.56732558E-2	DAVIES_SUCCESS
chr7	102123585	102234484	-	100271927	RASA4B	104	9.1639589E-2	DAVIES_SUCCESS
chr7	102191678	102301847	+	100310812	SPDYE2B	31	4.92327135E-2	DAVIES_SUCCESS
chr7	102220092	102389144	-	10156	RASA4	129	5.94141725E-2	DAVIES_SUCCESS
chr7	102277194	102312176	-	246721	POLR2J2	48	5.21250605E-2	DAVIES_SUCCESS
chr7	102389398	102449672	+	222234	FAM185A	199	1.35894836E-1	DAVIES_SUCCESS
chr7	102453307	102715288	-	222235	FBXL13	320	4.76192902E-1	DAVIES_SUCCESS
chr7	102553343	102585556	+	10234	LRRC17	130	3.81984531E-1	DAVIES_SUCCESS
chr7	102715327	102740210	+	83787	ARMC10	92	4.91257242E-1	DAVIES_SUCCESS
chr7	102740022	102790007	-	222236	NAPEPLD	252	5.99517715E-2	DAVIES_SUCCESS
chr7	102781716	102782850	-	100129424	RPL19P12	203	5.80497458E-2	DAVIES_SUCCESS
chr7	102815461	102920913	-	349152	DPY19L2P2	377	4.71182624E-2	DAVIES_SUCCESS
chr7	102937872	102969958	+	9512	PMPCB	129	3.73981416E-2	DAVIES_SUCCESS
chr7	102952920	102985320	-	27000	DNAJC2	132	4.21772966E-2	DAVIES_SUCCESS
chr7	102987970	103009842	+	5701	PSMC2	126	5.40008132E-2	DAVIES_SUCCESS
