chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr8	126934766	126963441	-	100130231	LINC00861	99	8.53374632E-1	DAVIES_SUCCESS
chr8	127564682	127570711	-	157638	FAM84B	37	5.3425004E-2	DAVIES_SUCCESS
chr8	128025398	128033259	+	100750225	PCAT1	133	8.48094595E-9	DAVIES_SUCCESS
chr8	128301928	128494384	-	727677	LOC727677	334	2.05024899E-2	DAVIES_SUCCESS
chr8	128427856	128429441	+	5462	POU5F1B	93	2.01816529E-2	DAVIES_SUCCESS
chr8	128747764	128753680	+	4609	MYC	65	2.95064884E-2	DAVIES_SUCCESS
chr8	128806802	129113499	+	5820	PVT1	400	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	128808207	128808274	+	100302185	MIR1204	50	3.1173732E-8	DAVIES_SUCCESS
chr8	128972878	128972941	+	100302161	MIR1205	138	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	129021143	129021202	+	100302170	MIR1206	144	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	129061397	129061484	+	100302175	MIR1207	161	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	129162361	129162434	+	100302281	MIR1208	168	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	130228712	130253486	-	728724	LOC728724	127	2.16486236E-5	DAVIES_SUCCESS
chr8	130760441	130799134	-	56169	GSDMC	143	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	130851838	131028897	-	51571	FAM49B	182	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	131020579	131020699	-	100847051	MIR5194	76	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	131064350	131455906	-	50807	ASAP1	413	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	131094983	131097014	-	100507117	LOC100507117	74	2.03884687E-11	DAVIES_SUCCESS
chr8	131307600	131308779	-	29065	ASAP1-IT1	104	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	131792546	132052835	-	114	ADCY8	392	9.81435942E-2	DAVIES_SUCCESS
chr8	132916355	133025886	+	23167	EFR3A	214	1.40515889E-1	DAVIES_SUCCESS
chr8	133036466	133071627	-	729330	OC90	155	5.8591311E-1	DAVIES_SUCCESS
chr8	133073732	133117512	-	10086	HHLA1	252	7.33081674E-1	DAVIES_SUCCESS
chr8	133133104	133493004	-	3786	KCNQ3	627	2.30705505E-2	DAVIES_SUCCESS
chr8	133572744	133573726	-	93668	HPYR1	94	1.7430208E-5	DAVIES_SUCCESS
chr8	133584200	133687863	-	23639	LRRC6	154	4.12456036E-9	DAVIES_SUCCESS
chr8	133722191	133772914	-	137835	TMEM71	155	2.32891484E-12	DAVIES_SUCCESS
chr8	133787603	133861052	+	51105	PHF20L1	171	1.85917948E-12	DAVIES_SUCCESS
chr8	133879204	134147143	+	7038	TG	577	9.30260646E-10	DAVIES_SUCCESS
chr8	134048972	134115310	-	6503	SLA	290	8.7842796E-2	DAVIES_SUCCESS
chr8	134203281	134243932	+	8840	WISP1	183	6.38910917E-3	DAVIES_SUCCESS
chr8	134249413	134309547	-	10397	NDRG1	204	2.02141415E-2	DAVIES_SUCCESS
chr8	134467090	134584183	-	6482	ST3GAL1	329	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	135490030	135725292	-	57623	ZFAT	499	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	135610313	135612932	+	594840	ZFAT-AS1	188	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	135812762	135812850	-	407030	MIR30B	79	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	135817118	135817188	-	407033	MIR30D	77	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	136246373	136311962	+	286094	LOC286094	135	1.88713068E-1	DAVIES_SUCCESS
chr8	136469715	136659848	+	10656	KHDRBS3	246	1.34224059E-1	DAVIES_SUCCESS
chr8	139142265	139509065	-	51059	FAM135B	481	3.55990641E-5	DAVIES_SUCCESS
chr8	139600477	139926236	-	169044	COL22A1	456	2.66160128E-3	DAVIES_SUCCESS
chr8	140613081	140715299	-	51305	KCNK9	241	6.48063996E-6	DAVIES_SUCCESS
chr8	140742585	141468678	-	83696	TRAPPC9	622	6.39685802E-3	DAVIES_SUCCESS
chr8	141521396	141527252	+	54108	CHRAC1	59	1.75340187E-10	DAVIES_SUCCESS
chr8	141541263	141645646	-	27161	AGO2	121	4.76224993E-9	DAVIES_SUCCESS
chr8	141668480	142011412	-	5747	PTK2	226	1.63586585E-2	DAVIES_SUCCESS
chr8	142138719	142205906	+	22898	DENND3	156	7.62184188E-7	DAVIES_SUCCESS
chr8	142217273	142264225	-	57210	SLC45A4	131	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	142350647	142354720	+	731779	LOC731779	57	1.77524662E-12	DAVIES_SUCCESS
chr8	142366586	142377365	-	2843	GPR20	56	4.07007761E-11	DAVIES_SUCCESS
chr8	142432006	142441620	+	11156	PTP4A3	78	1.66761979E-1	DAVIES_SUCCESS
chr8	142443928	142517330	-	389690	MROH5	141	2.95029971E-1	DAVIES_SUCCESS
chr8	143257699	143257779	+	100616268	MIR4472-1	74	4.58929068E-1	DAVIES_SUCCESS
chr8	143279716	143290364	+	619434	LINC00051	74	4.33541015E-1	DAVIES_SUCCESS
chr8	143293440	143484543	-	203062	TSNARE1	182	4.82070769E-1	DAVIES_SUCCESS
chr8	143545376	143626368	+	575	BAI1	86	3.69824881E-1	DAVIES_SUCCESS
chr8	143692404	143695833	-	23237	ARC	85	5.11779153E-1	DAVIES_SUCCESS
chr8	143738873	143751401	-	8629	JRK	100	1.01850983E-8	DAVIES_SUCCESS
chr8	143751725	143764145	+	8000	PSCA	103	3.1906312E-9	DAVIES_SUCCESS
chr8	143781528	143785584	+	54742	LY6K	101	1.47108836E-9	DAVIES_SUCCESS
chr8	143783669	143808391	-	100288181	LOC100288181	106	5.29069455E-10	DAVIES_SUCCESS
chr8	143808620	143818350	+	51337	THEM6	82	3.54402729E-10	DAVIES_SUCCESS
chr8	143822361	143823829	-	57152	SLURP1	63	9.35229005E-10	DAVIES_SUCCESS
chr8	143831627	143833952	-	137797	LYPD2	72	3.67960329E-10	DAVIES_SUCCESS
chr8	143845755	143859640	-	66004	LYNX1	89	5.12345721E-12	DAVIES_SUCCESS
chr8	143866297	143868008	-	8581	LY6D	75	3.41504602E-12	DAVIES_SUCCESS
chr8	143916216	143928262	+	2765	GML	93	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	143953772	143961236	-	1584	CYP11B1	87	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	143991974	143999259	-	1585	CYP11B2	59	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144063447	144099807	-	100133669	LOC100133669	43	7.31145951E-4	DAVIES_SUCCESS
chr8	144077244	144079080	+	100128627	CDC42P3	19	1.60825755E-5	DAVIES_SUCCESS
chr8	144099901	144103827	+	4061	LY6E	44	7.86525342E-4	DAVIES_SUCCESS
chr8	144120678	144135720	+	286122	C8orf31	69	4.06890829E-3	DAVIES_SUCCESS
chr8	144239330	144242053	-	4062	LY6H	57	1.27621511E-4	DAVIES_SUCCESS
chr8	144295067	144299044	+	338328	GPIHBP1	55	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144328990	144359101	+	286128	ZFP41	80	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144349606	144359101	+	2738	GLI4	71	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144373558	144382120	+	79943	ZNF696	70	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144391496	144442147	-	116447	TOP1MT	81	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	144448792	144450805	-	78998	RHPN1-AS1	42	7.32747196E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	144451024	144466390	+	114822	RHPN1	42	1.0846879E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	144510229	144512602	-	389692	MAFA	47	1.33207539E-7	DAVIES_SUCCESS
chr8	144519824	144623620	-	23144	ZC3H3	134	1.1779776E-2	DAVIES_SUCCESS
chr8	144635556	144645231	+	79792	GSDMD	98	2.82414974E-1	DAVIES_SUCCESS
chr8	144648362	144654928	-	642475	MROH6	93	3.25258806E-1	DAVIES_SUCCESS
chr8	144656954	144660513	-	93100	NAPRT1	83	3.98467487E-1	DAVIES_SUCCESS
chr8	144661866	144679845	-	1936	EEF1D	83	2.50042049E-2	DAVIES_SUCCESS
chr8	144680073	144682485	+	84948	TIGD5	62	4.61529358E-3	DAVIES_SUCCESS
chr8	144686082	144691784	-	65263	PYCRL	63	1.44014402E-3	DAVIES_SUCCESS
chr8	144694787	144699732	-	7264	TSTA3	60	8.53270072E-4	DAVIES_SUCCESS
chr8	144718182	144735900	+	9831	ZNF623	53	5.7694626E-5	DAVIES_SUCCESS
chr8	144766621	144794977	+	286075	ZNF707	38	1.27903244E-11	DAVIES_SUCCESS
chr8	144779284	144780583	+	286076	BREA2	29	9.30420185E-11	DAVIES_SUCCESS
chr8	144788863	144790279	-	100130274	CCDC166	25	3.84111742E-10	DAVIES_SUCCESS
chr8	144798506	144804633	+	225689	MAPK15	27	1.82747817E-10	DAVIES_SUCCESS
chr8	144806102	144815914	-	286077	FAM83H	27	5.59170044E-10	DAVIES_SUCCESS
chr8	144815252	144815323	-	100616318	MIR4664	25	9.371528E-10	DAVIES_SUCCESS
chr8	144816309	144828507	+	100128338	LOC100128338	28	3.58322927E-10	DAVIES_SUCCESS
chr8	144873089	144897549	-	23513	SCRIB	27	1.16737731E-10	DAVIES_SUCCESS
chr8	144895126	144895212	-	100126338	MIR937	22	3.48796247E-9	DAVIES_SUCCESS
chr8	144898513	144911556	-	22827	PUF60	25	1.00557725E-8	DAVIES_SUCCESS
chr8	144915754	144924200	-	340371	NRBP2	25	1.99403714E-7	DAVIES_SUCCESS
chr8	144939911	144947434	-	83481	EPPK1	34	2.09832152E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	144989320	145050913	-	5339	PLEC	48	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	145019358	145019447	-	724031	MIR661	35	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	145051319	145060635	-	84875	PARP10	22	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr8	145064225	145067583	+	2907	GRINA	22	7.01660952E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145086581	145102015	+	375686	SPATC1	27	1.31450406E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145106166	145115584	-	26873	OPLAH	26	1.05471187E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145133521	145135551	+	54512	EXOSC4	21	1.53970059E-10	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145137523	145141119	+	8733	GPAA1	20	3.98382931E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145149941	145152428	+	1537	CYC1	20	3.98382931E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145153535	145159140	-	81858	SHARPIN	20	3.98382931E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145159304	145162515	+	84232	MAF1	20	3.98382931E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145162628	145173218	+	340390	KIAA1875	22	3.1812569E-8	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145192671	145440828	+	51236	FAM203A	19	5.56221735E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145202918	145316843	+	727957	MROH1	17	1.17461596E-13	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145321516	145492131	+	642658	SCXB	10	4.41868764E-14	DAVIES_LOWPRECISION_FAREBROTHER_SUCCESS
chr8	145486055	145515120	-	23246	BOP1	4	9.90992843E-11	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145515269	145538385	+	3297	HSF1	12	6.06273698E-10	DAVIES_SUCCESS
chr8	145538246	145550567	-	8694	DGAT1	13	6.40459152E-9	DAVIES_SUCCESS
chr8	145554453	145559943	-	83482	SCRT1	16	1.04448414E-8	DAVIES_SUCCESS
chr8	145576885	145579269	-	340393	TMEM249	14	8.01522781E-4	DAVIES_SUCCESS
chr8	145579087	145583036	-	26233	FBXL6	15	1.29166897E-3	DAVIES_SUCCESS
chr8	145582216	145584948	+	79581	SLC52A2	15	1.29166897E-3	DAVIES_SUCCESS
chr8	145597730	145618453	+	203054	ADCK5	33	5.58946608E-4	DAVIES_SUCCESS
chr8	145618445	145634733	-	29894	CPSF1	36	6.36655214E-4	DAVIES_SUCCESS
chr8	145619363	145619445	-	100126351	MIR939	31	1.16216137E-3	DAVIES_SUCCESS
chr8	145625475	145625559	-	100302196	MIR1234	30	2.00403041E-3	DAVIES_SUCCESS
chr8	145637797	145642273	-	55630	SLC39A4	32	9.94575792E-4	DAVIES_SUCCESS
chr8	145648999	145653927	-	51160	VPS28	34	8.11563675E-4	DAVIES_SUCCESS
chr8	145654162	145669812	-	4796	TONSL	32	2.19255814E-3	DAVIES_SUCCESS
chr8	145675314	145691031	-	50626	CYHR1	34	2.68441691E-3	DAVIES_SUCCESS
chr8	145691737	145699499	+	90990	KIFC2	34	6.3190427E-3	DAVIES_SUCCESS
chr8	145699114	145701718	-	8928	FOXH1	35	8.85711984E-3	DAVIES_SUCCESS
chr8	145715416	145727504	+	84988	PPP1R16A	27	2.79645167E-2	DAVIES_SUCCESS
chr8	145729464	145732555	+	2875	GPT	20	1.02613141E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145734551	145736589	+	113655	MFSD3	18	1.33773432E-1	DAVIES_SUCCESS
chr8	145736666	145743210	-	9401	RECQL4	17	1.26798261E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	145743348	145750559	+	9684	LRRC14	17	1.45953966E-1	DAVIES_SUCCESS
chr8	145747760	145752416	-	441381	LRRC24	17	1.45953966E-1	DAVIES_SUCCESS
chr8	145751602	145754458	-	414919	C8orf82	17	1.82599683E-1	DAVIES_SUCCESS
chr8	145754562	145911194	-	80728	ARHGAP39	29	3.00361804E-1	DAVIES_SUCCESS
chr8	145946293	145980970	-	90987	ZNF251	39	6.14227752E-1	DAVIES_SUCCESS
chr8	145998500	146012725	-	80778	ZNF34	49	4.69442539E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	146015153	146017805	-	6132	RPL8	55	4.40696897E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr8	146024260	146036554	+	340385	ZNF517	74	4.18706768E-1	DAVIES_SUCCESS
chr8	146052902	146072894	+	7553	ZNF7	64	3.56738478E-1	DAVIES_SUCCESS
chr8	146065828	146126846	-	28991	COMMD5	84	4.00616665E-1	DAVIES_SUCCESS
chr8	146102335	146126846	-	58500	ZNF250	69	4.13907665E-1	DAVIES_SUCCESS
chr8	146155743	146176274	-	7564	ZNF16	57	6.78053269E-1	DAVIES_SUCCESS
chr8	146198974	146228285	-	286101	ZNF252P	71	5.50238809E-1	DAVIES_SUCCESS
chr8	146220250	146224283	+	286102	TMED10P1	52	5.21817209E-1	DAVIES_SUCCESS
chr8	146228196	146231432	+	286103	ZNF252P-AS1	50	5.13388796E-1	DAVIES_SUCCESS
chr8	146277823	146281416	+	65265	C8orf33	36	2.72155825E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr9	121037	179075	-	55871	CBWD1	50	1.7180658E-1	DAVIES_SUCCESS
chr9	213107	215893	-	157983	C9orf66	111	1.0957171E-1	DAVIES_SUCCESS
chr9	214864	465259	+	81704	DOCK8	491	1.89084815E-1	DAVIES_SUCCESS
chr9	470293	746106	+	23189	KANK1	632	3.43135964E-10	DAVIES_SUCCESS
chr9	841689	969090	+	1761	DMRT1	239	4.16991627E-1	DAVIES_SUCCESS
chr9	976967	991732	+	58524	DMRT3	115	1.46994422E-1	DAVIES_SUCCESS
chr9	1050345	1057554	+	10655	DMRT2	107	9.92800995E-3	DAVIES_SUCCESS
chr9	2015341	2193623	+	6595	SMARCA2	378	4.96657465E-3	DAVIES_SUCCESS
chr9	2422701	2622373	-	401491	FLJ35024	527	1.57152633E-2	DAVIES_SUCCESS
chr9	2621792	2654485	+	7436	VLDLR	192	6.24285015E-1	DAVIES_SUCCESS
chr9	2717525	2730037	+	169522	KCNV2	145	7.82518389E-1	DAVIES_SUCCESS
chr9	2804154	2844130	-	9933	KIAA0020	92	7.71480448E-2	DAVIES_SUCCESS
chr9	3224646	3525983	-	5991	RFX3	336	7.38495893E-2	DAVIES_SUCCESS
chr9	3824127	4300035	-	169792	GLIS3	972	5.15421039E-12	DAVIES_SUCCESS
chr9	3898645	3901248	+	84850	GLIS3-AS1	166	5.40294703E-3	DAVIES_SUCCESS
chr9	4490426	4587469	+	6505	SLC1A1	242	1.3545449E-3	DAVIES_SUCCESS
chr9	4553385	4666674	-	55064	SPATA6L	298	2.74732199E-3	DAVIES_SUCCESS
chr9	4662293	4665272	+	403313	PPAPDC2	151	1.30580127E-1	DAVIES_SUCCESS
chr9	4679565	4706594	+	55664	CDC37L1	201	1.13141754E-4	DAVIES_SUCCESS
chr9	4709556	4742043	-	50808	AK3	164	3.17940167E-7	DAVIES_SUCCESS
chr9	4792833	4861064	+	10171	RCL1	227	3.11848822E-7	DAVIES_SUCCESS
chr9	4850296	4850375	+	406894	MIR101-2	147	3.28674214E-5	DAVIES_SUCCESS
chr9	4985085	5128183	+	3717	JAK2	149	8.22055369E-2	DAVIES_SUCCESS
chr9	5163862	5185618	-	11172	INSL6	88	1.56658246E-1	DAVIES_SUCCESS
chr9	5231418	5233967	+	3641	INSL4	76	2.31793283E-1	DAVIES_SUCCESS
chr9	5299865	5304611	-	6019	RLN2	64	8.49856153E-1	DAVIES_SUCCESS
chr9	5334931	5339873	-	6013	RLN1	95	9.3036335E-1	DAVIES_SUCCESS
chr9	5357966	5630071	-	55848	PLGRKT	276	9.69781108E-1	DAVIES_SUCCESS
chr9	5450502	5470567	+	29126	CD274	90	9.73009209E-1	DAVIES_SUCCESS
chr9	5510544	5571282	+	80380	PDCD1LG2	110	9.25468282E-1	DAVIES_SUCCESS
chr9	5629118	5776556	+	57589	KIAA1432	174	1.45512169E-2	DAVIES_SUCCESS
chr9	5784571	5833081	-	79956	ERMP1	128	3.22206659E-3	DAVIES_SUCCESS
chr9	5890908	5909822	+	2315	MLANA	110	1.80470285E-2	DAVIES_SUCCESS
chr9	5919007	6008003	-	158358	KIAA2026	123	2.52478918E-1	DAVIES_SUCCESS
chr9	6007825	6007904	+	100616288	MIR4665	55	5.30478534E-1	DAVIES_SUCCESS
chr9	6011018	6015640	-	26953	RANBP6	59	5.60188197E-1	DAVIES_SUCCESS
chr9	6215785	6257983	+	90865	IL33	91	9.78051395E-4	DAVIES_SUCCESS
chr9	6328348	6331900	+	89882	TPD52L3	36	2.11545879E-2	DAVIES_SUCCESS
chr9	6413150	6507051	+	115426	UHRF2	121	1.68351773E-7	DAVIES_SUCCESS
chr9	6532463	6645692	-	2731	GLDC	174	1.2269985E-10	DAVIES_SUCCESS
chr9	6716494	7175648	+	23081	KDM4C	713	1.09889875E-12	DAVIES_SUCCESS
chr9	7796490	7799799	-	90871	C9orf123	112	1.19889529E-1	DAVIES_SUCCESS
chr9	12693385	12710266	+	7306	TYRP1	160	4.96220742E-3	DAVIES_SUCCESS
chr9	12775011	12823059	+	286343	LURAP1L	169	1.75242248E-2	DAVIES_SUCCESS
chr9	13105702	13279563	-	8777	MPDZ	158	8.5603665E-2	DAVIES_SUCCESS
chr9	13406378	13431328	-	401492	FLJ41200	91	1.77844809E-2	DAVIES_SUCCESS
chr9	13927969	13945606	+	100113404	LINC00583	168	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr9	14081841	14398982	-	4781	NFIB	380	2.02528549E-10	DAVIES_SUCCESS
chr9	14555480	14693480	-	340481	ZDHHC21	337	2.7981312E-3	DAVIES_SUCCESS
chr9	14719731	14722715	-	9350	CER1	155	8.58271281E-2	DAVIES_SUCCESS
chr9	14734663	14910993	-	158326	FREM1	361	6.42448363E-2	DAVIES_SUCCESS
chr9	14993324	15019722	+	389705	LOC389705	75	5.03032724E-1	DAVIES_SUCCESS
chr9	15170841	15307358	-	158219	TTC39B	282	5.58706001E-2	DAVIES_SUCCESS
chr9	15422781	15465831	+	6619	SNAPC3	74	1.34959945E-1	DAVIES_SUCCESS
chr9	15464064	15511003	-	11168	PSIP1	71	2.34173528E-2	DAVIES_SUCCESS
chr9	15552871	15971897	+	203238	CCDC171	442	9.00637406E-6	DAVIES_SUCCESS
chr9	16203932	16276311	-	100129385	C9orf92	299	2.95685161E-4	DAVIES_SUCCESS
chr9	16409500	16870786	-	54796	BNC2	686	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr9	17135037	17503917	+	54875	CNTLN	468	2.69457456E-10	DAVIES_SUCCESS
chr9	17578952	17797122	+	6456	SH3GL2	398	6.25298319E-2	DAVIES_SUCCESS
chr9	18474078	18910947	+	92949	ADAMTSL1	757	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr9	18573303	18573377	+	100422869	MIR3152	117	2.80437826E-5	DAVIES_SUCCESS
chr9	18927890	19033256	-	158297	FAM154A	292	1E-12	DAVIES_LOWPRECISION_FAREBROTHER_FAIL
chr9	19049371	19051021	+	10670	RRAGA	127	1.45321533E-11	DAVIES_SUCCESS
chr9	19053134	19102940	-	54801	HAUS6	158	1.570577E-11	DAVIES_SUCCESS
chr9	19063653	19063784	-	677776	SCARNA8	111	1.87994231E-9	DAVIES_SUCCESS
chr9	19115758	19127604	-	123	PLIN2	90	8.36937747E-8	DAVIES_SUCCESS
chr9	19230762	19374137	+	55667	DENND4C	153	2.74624817E-2	DAVIES_SUCCESS
chr9	19376253	19380235	-	6194	RPS6	66	2.57725269E-1	DAVIES_SUCCESS
chr9	19397806	19452500	+	340485	ACER2	117	6.91984813E-1	DAVIES_SUCCESS
chr9	19507449	19787017	-	25769	SLC24A2	347	4.44662503E-1	DAVIES_SUCCESS
chr9	20344967	20622514	-	4300	MLLT3	242	5.80343985E-4	DAVIES_SUCCESS
chr9	20411145	20411236	-	100616229	MIR4473	15	9.43673763E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr9	20502262	20502340	-	100616441	MIR4474	84	8.61831249E-4	DAVIES_SUCCESS
chr9	20658308	20995954	+	54914	FOCAD	449	5.28668455E-2	DAVIES_SUCCESS
chr9	20716103	20716187	+	574444	MIR491	93	2.30922263E-1	DAVIES_SUCCESS
chr9	21003622	21031635	-	401494	PTPLAD2	139	4.25655233E-2	DAVIES_SUCCESS
chr9	21077103	21077943	-	3456	IFNB1	121	1.11990977E-1	DAVIES_SUCCESS
chr9	21140630	21142144	-	3467	IFNW1	115	3.69047483E-3	DAVIES_SUCCESS
chr9	21165635	21166659	-	3452	IFNA21	102	2.42071643E-3	DAVIES_SUCCESS
chr9	21186617	21187598	-	3441	IFNA4	92	2.42068502E-3	DAVIES_SUCCESS
chr9	21201467	21202204	-	3444	IFNA7	92	2.63404019E-3	DAVIES_SUCCESS
chr9	21206179	21207142	-	3446	IFNA10	98	2.75557739E-3	DAVIES_SUCCESS
chr9	21216371	21217310	-	3449	IFNA16	107	3.61803922E-3	DAVIES_SUCCESS
chr9	21227241	21228221	-	3451	IFNA17	98	5.49164556E-3	DAVIES_SUCCESS
chr9	21239200	21239978	-	3448	IFNA14	103	6.42852046E-3	DAVIES_SUCCESS
chr9	21277686	21278562	-	3453	IFNA22P	102	7.50353108E-3	DAVIES_SUCCESS
chr9	21304612	21305312	-	3442	IFNA5	86	7.82439714E-3	DAVIES_SUCCESS
chr9	21331017	21335429	-	55958	KLHL9	76	5.94613744E-3	DAVIES_SUCCESS
chr9	21350316	21350886	-	3443	IFNA6	66	5.47210576E-3	DAVIES_SUCCESS
chr9	21367370	21368075	-	3447	IFNA13	70	4.41544752E-3	DAVIES_SUCCESS
chr9	21384253	21385396	-	3440	IFNA2	72	6.3523171E-3	DAVIES_SUCCESS
chr9	21409145	21410184	+	3445	IFNA8	77	9.10765918E-3	DAVIES_SUCCESS
chr9	21440452	21441315	+	3439	IFNA1	71	3.62830105E-2	DAVIES_SUCCESS
chr9	21454266	21559697	-	554202	MIR31HG	179	2.01476274E-1	DAVIES_SUCCESS
chr9	21480838	21482312	-	338376	IFNE	85	2.22740667E-1	DAVIES_SUCCESS
chr9	21512113	21512184	-	407035	MIR31	105	1.85331774E-1	DAVIES_SUCCESS
chr9	21802634	22029593	+	4507	MTAP	277	6.51253253E-4	DAVIES_SUCCESS
chr9	21967137	21967753	+	51198	C9orf53	66	2.73925576E-4	DAVIES_SUCCESS
chr9	21967750	21994490	-	1029	CDKN2A	99	3.160239E-4	DAVIES_SUCCESS
chr9	21994789	22121093	+	100048912	CDKN2B-AS1	204	7.4468863E-8	DAVIES_SUCCESS
chr9	22002901	22009312	-	1030	CDKN2B	88	2.51853566E-4	DAVIES_SUCCESS
chr9	22446839	22452472	+	63951	DMRTA1	97	6.30337861E-4	DAVIES_SUCCESS
chr9	22646198	22824212	+	441389	FLJ35282	303	2.07435365E-4	DAVIES_SUCCESS
chr9	23690102	23826063	-	1993	ELAVL2	257	1.63336077E-1	DAVIES_SUCCESS
chr9	24543212	24545674	-	100129669	IZUMO3	26	5.94587488E-1	DAVIES_SUCCESS
chr9	25676386	25678856	-	286319	TUSC1	95	5.54722844E-1	DAVIES_SUCCESS
chr9	26066672	26118406	+	100506422	LOC100506422	154	2.32167514E-2	DAVIES_SUCCESS
chr9	26840682	26892826	-	79886	CAAP1	109	6.46429771E-3	DAVIES_SUCCESS
chr9	26903367	26947468	-	9373	PLAA	88	1.96266397E-2	DAVIES_SUCCESS
chr9	26947036	27062931	+	80173	IFT74	116	1.36340541E-2	DAVIES_SUCCESS
chr9	26993134	27005691	-	64922	LRRC19	50	1.54847577E-2	DAVIES_SUCCESS
chr9	27109146	27230172	+	7010	TEK	340	1.23720849E-3	DAVIES_SUCCESS
chr9	27245681	27282791	-	158035	LINC00032	231	5.70482377E-2	DAVIES_SUCCESS
chr9	27284653	27297137	-	54586	EQTN	157	4.84382805E-1	DAVIES_SUCCESS
chr9	27325206	27529850	-	79817	MOB3B	319	3.64011308E-5	DAVIES_SUCCESS
chr9	27524311	27526496	+	56832	IFNK	113	6.21865978E-2	DAVIES_SUCCESS
chr9	27546542	27573864	-	203228	C9orf72	132	7.23720293E-2	DAVIES_SUCCESS
chr9	27948083	29212998	-	158038	LINGO2	1666	1.07634205E-2	DAVIES_SUCCESS
chr9	28863623	28863704	-	100126310	MIR876	132	1.45804549E-1	DAVIES_SUCCESS
chr9	28888876	28888953	-	100126316	MIR873	156	1.83712202E-1	DAVIES_SUCCESS
chr9	30388932	30408452	-	401497	LOC401497	81	2.64355543E-1	DAVIES_SUCCESS
chr9	32384600	32450832	+	48	ACO1	143	3.31969134E-5	DAVIES_SUCCESS
chr9	32455299	32526322	-	23586	DDX58	149	3.83294692E-6	DAVIES_SUCCESS
chr9	32540541	32552626	-	10210	TOPORS	77	1.00699284E-5	DAVIES_SUCCESS
chr9	32551141	32566858	+	100129250	TOPORS-AS1	73	1.61698333E-5	DAVIES_SUCCESS
